25/04/2025 08:32:47,70,74.65278,74.8,1,45772356105
25/04/2025 08:32:52,70,74.59491,74.9,1,45772356163
25/04/2025 08:32:58,70,74.59491,74.9,1,45772356221
25/04/2025 08:33:03,70,74.56597,75,1,45772356279
25/04/2025 08:33:08,70,74.55151,75,1,45772356337
25/04/2025 08:33:13,70.1,74.5081,75.1,1,45772356395
25/04/2025 08:33:18,70.1,74.4647,75.1,1,45772356453
25/04/2025 08:33:23,70.1,74.4647,75.2,1,45772356511
25/04/2025 08:33:28,70.2,74.43577,75.2,1,45772356569
25/04/2025 08:33:33,70.2,74.43577,75.3,1,45772356627
25/04/2025 08:33:38,70.2,74.45023,75.3,1,45772356685
25/04/2025 08:33:43,70.2,74.4213,75.4,1,45772356743
25/04/2025 08:33:48,70.3,74.40683,75.4,1,45772356801
25/04/2025 08:33:53,70.3,74.39236,75.5,1,45772356859
25/04/2025 08:33:58,70.3,74.34895,75.5,1,45772356917
25/04/2025 08:34:03,70.3,74.30556,75.6,1,45772356975
25/04/2025 08:34:08,70.3,74.32002,75.6,1,45772357034
25/04/2025 08:34:13,70.4,74.30556,75.7,1,45772357092
25/04/2025 08:34:18,70.3,74.34895,75.8,1,45772357150
25/04/2025 08:34:23,70.4,74.30556,75.8,1,45772357208
25/04/2025 08:34:28,70.4,74.30556,75.9,1,45772357266
25/04/2025 08:34:33,70.4,74.30556,75.9,1,45772357324
25/04/2025 08:34:38,70.4,74.30556,76,1,45772357382
25/04/2025 08:34:43,70.4,74.29108,76,1,45772357440
25/04/2025 08:34:48,70.4,74.26215,76.1,1,45772357498
25/04/2025 08:34:53,70.4,74.21875,76.1,1,45772357556
25/04/2025 08:34:58,70.4,74.23322,76.2,1,45772357614
25/04/2025 08:35:03,70.4,74.20428,76.2,1,45772357672
25/04/2025 08:35:08,70.4,74.21875,76.2,1,45772357730
25/04/2025 08:35:13,70.4,74.23322,76.3,1,45772357788
25/04/2025 08:35:18,70.4,74.21875,76.3,1,45772357846
25/04/2025 08:35:23,70.4,74.23322,76.3,1,45772357904
25/04/2025 08:35:28,70.5,74.26215,76.3,1,45772357962
25/04/2025 08:35:33,70.5,74.30556,76.4,1,45772358020
25/04/2025 08:35:38,70.5,74.34895,76.4,1,45772358078
25/04/2025 08:35:43,70.5,74.40683,76.4,1,45772358136
25/04/2025 08:35:48,70.5,74.43577,76.5,1,45772358194
25/04/2025 08:35:53,70.6,74.47917,76.5,1,45772358252
25/04/2025 08:35:58,70.6,74.4647,76.6,1,45772358310
25/04/2025 08:36:03,70.6,74.5081,76.6,1,45772358368
25/04/2025 08:36:08,70.6,74.5081,76.6,1,45772358426
25/04/2025 08:36:13,70.6,74.55151,76.7,1,45772358484
25/04/2025 08:36:18,70.7,74.55151,76.7,1,45772358542
25/04/2025 08:36:23,70.7,74.56597,76.7,1,45772358600
25/04/2025 08:36:28,70.7,74.55151,76.8,1,45772358658
25/04/2025 08:36:33,70.7,74.56597,76.8,1,45772358716
25/04/2025 08:36:38,70.7,74.58044,76.8,1,45772358774
25/04/2025 08:36:43,70.8,74.60938,76.9,1,45772358832
25/04/2025 08:36:48,70.9,74.62384,76.9,1,45772358890
25/04/2025 08:36:53,70.9,74.65278,76.9,1,45772358948
25/04/2025 08:36:58,70.9,74.68171,76.9,1,45772359006
25/04/2025 08:37:03,70.9,74.76852,76.9,1,45772359065
25/04/2025 08:37:08,70.9,74.85532,77,1,45772359123
25/04/2025 08:37:13,71,74.8698,76.9,1,45772359181
25/04/2025 08:37:18,71,74.97106,76.9,1,45772359239
25/04/2025 08:37:23,71.1,74.97106,77,1,45772359297
25/04/2025 08:37:28,71.1,75.0434,77,1,45772359355
25/04/2025 08:37:33,71.1,75.10127,77.1,1,45772359413
25/04/2025 08:37:38,71.2,75.15914,77.1,1,45772359471
25/04/2025 08:37:43,71.2,75.21702,77,1,45772359529
25/04/2025 08:37:48,71.3,75.26042,77,1,45772359587
25/04/2025 08:37:53,71.3,75.30382,77,1,45772359645
25/04/2025 08:37:58,71.4,75.41956,77.1,1,45772359703
25/04/2025 08:38:03,71.5,75.50636,77.1,1,45772359761
25/04/2025 08:38:08,71.5,75.63657,77.1,1,45772359819
25/04/2025 08:38:13,71.5,75.78125,77.1,1,45772359877
25/04/2025 08:38:18,71.6,75.89699,77.1,1,45772359935
25/04/2025 08:38:23,71.7,76.05614,77.2,1,45772359993
25/04/2025 08:38:28,71.8,76.21528,77.2,1,45772360051
25/04/2025 08:38:33,71.9,76.33102,77.2,1,45772360109
25/04/2025 08:38:38,72,76.40336,77.2,1,45772360167
25/04/2025 08:38:43,72.1,76.53356,77.2,1,45772360225
25/04/2025 08:38:48,72.1,76.70718,77.2,1,45772360283
25/04/2025 08:38:53,72.2,76.79398,77.2,1,45772360341
25/04/2025 08:38:58,72.3,76.85185,77.2,1,45772360399
25/04/2025 08:39:03,72.4,76.95313,77.2,1,45772360457
25/04/2025 08:39:09,72.4,77.03993,77.3,1,45772360515
25/04/2025 08:39:14,72.5,77.1412,77.3,1,45772360573
25/04/2025 08:39:19,72.6,77.15567,77.3,1,45772360631
25/04/2025 08:39:24,72.7,77.21355,77.4,1,45772360689
25/04/2025 08:39:29,72.7,77.22801,77.4,1,45772360747
25/04/2025 08:39:34,72.7,77.30035,77.4,1,45772360805
25/04/2025 08:39:39,72.8,77.31481,77.5,1,45772360863
25/04/2025 08:39:44,72.8,77.35822,77.5,1,45772360921
25/04/2025 08:39:49,72.9,77.35822,77.6,1,45772360979
25/04/2025 08:39:54,72.9,77.43056,77.6,1,45772361037
25/04/2025 08:39:59,72.9,77.40162,77.7,1,45772361095
25/04/2025 08:40:04,73,77.43056,77.7,1,45772361153
